make,model_year,engine_type,vehicle_age,mileage,driving_condition,service_interval,days_since_service,oil_level,tire_pressure,brake_wear,fault_codes,maintenance_cost
BMW,2020,electric,4,65147.4,highway,180,49,N/A,34.1,85.8,1,547.25
Tesla,2023,diesel,1,21745.1,mixed,180,121,Medium,33.0,48.6,0,278.91
Toyota,2017,diesel,7,243922.2,highway,365,231,Medium,35.6,100.0,1,477.43
Toyota,2010,diesel,14,424577.0,city,90,42,High,36.7,100.0,2,811.12
BMW,2015,diesel,9,151775.6,mixed,365,183,Medium,33.5,100.0,1,568.43
Chevrolet,2015,diesel,9,236348.2,highway,365,14,High,36.9,100.0,1,780.32
Ford,2013,diesel,11,169623.0,highway,90,47,Medium,40.0,100.0,1,620.38
Chevrolet,2015,diesel,9,91399.3,highway,180,48,High,33.2,100.0,0,545.07
Ford,2014,gas,10,274088.5,mixed,365,208,Medium,33.3,100.0,1,533.35
Ford,2022,diesel,2,32499.5,mixed,365,171,High,32.7,65.3,0,289.31
Tesla,2023,electric,1,25358.9,highway,365,265,N/A,33.4,31.5,0,77.72
Ford,2021,diesel,3,58709.3,highway,180,19,High,36.7,88.8,0,544.1
Honda,2021,diesel,3,89366.7,highway,90,69,Low,33.3,100.0,1,958.0
Chevrolet,2023,electric,1,24018.7,city,180,7,N/A,33.6,68.6,0,377.27
Tesla,2019,diesel,5,112176.2,city,90,44,High,32.3,100.0,0,572.77
Ford,2011,gas,13,151985.8,highway,180,33,High,34.5,100.0,2,575.74
Honda,2015,diesel,9,272006.5,highway,365,223,Medium,31.5,100.0,0,577.72
Chevrolet,2010,diesel,14,408149.7,mixed,180,178,Low,29.3,100.0,0,692.24
BMW,2013,electric,11,156737.0,highway,90,3,N/A,34.3,100.0,0,426.24
Ford,2013,diesel,11,248972.4,highway,365,107,High,38.9,100.0,0,613.54
Toyota,2020,electric,4,130395.0,city,365,241,N/A,32.1,100.0,0,390.0
BMW,2013,gas,11,201667.5,mixed,180,166,Low,29.9,100.0,1,595.11
Honda,2012,diesel,12,300567.4,highway,365,23,High,38.7,100.0,1,605.76
Tesla,2014,gas,10,254038.0,highway,90,87,Low,33.1,100.0,1,581.39
Chevrolet,2015,electric,9,178076.9,city,180,54,N/A,35.8,100.0,2,480.64
Ford,2014,diesel,10,266548.3,mixed,365,25,High,30.8,100.0,0,497.08
Chevrolet,2021,diesel,3,104370.4,highway,90,24,High,33.0,100.0,0,560.29
BMW,2013,gas,11,117684.5,mixed,365,291,Low,37.2,100.0,0,551.05
BMW,2013,gas,11,116856.2,mixed,365,326,Low,33.4,100.0,4,985.12
Tesla,2012,gas,12,206659.8,mixed,180,11,High,33.4,100.0,1,505.34
Ford,2012,diesel,12,283000.6,city,365,128,High,28.5,100.0,3,785.84
Ford,2011,gas,13,151619.6,highway,180,115,Medium,35.4,100.0,1,489.57
Chevrolet,2014,gas,10,170470.8,mixed,365,207,Medium,30.6,100.0,1,602.66
Tesla,2018,electric,6,118233.1,mixed,365,132,N/A,36.4,100.0,0,449.74
Ford,2015,electric,9,231094.6,mixed,90,82,N/A,33.6,100.0,3,602.55
BMW,2010,gas,14,408119.0,mixed,365,195,Medium,33.9,100.0,0,484.67
Ford,2022,gas,2,69273.4,highway,90,5,High,35.3,99.5,1,367.8
Toyota,2013,diesel,11,361544.1,city,180,25,High,34.1,100.0,1,635.43
Honda,2021,diesel,3,99642.4,mixed,180,112,Medium,38.2,100.0,2,821.49
Ford,2014,gas,10,272014.9,mixed,365,102,High,37.7,100.0,0,374.41
Tesla,2012,gas,12,204928.2,mixed,180,119,Medium,29.3,100.0,1,685.05
Tesla,2019,diesel,5,110219.4,city,90,54,Medium,32.5,100.0,1,749.84
BMW,2022,diesel,2,46856.9,city,180,166,Low,35.5,100.0,0,662.02
Chevrolet,2017,gas,7,198920.2,mixed,90,8,High,30.2,100.0,1,652.19
Tesla,2023,gas,1,27412.1,city,365,44,High,28.3,70.0,0,225.53
BMW,2013,gas,11,116609.7,mixed,365,243,Medium,30.7,100.0,0,625.62
Tesla,2014,diesel,10,210821.7,city,180,13,High,32.7,100.0,1,524.41
Honda,2013,electric,11,287636.3,mixed,365,111,N/A,25.0,100.0,0,275.53
Tesla,2014,electric,10,322569.7,highway,180,54,N/A,29.7,100.0,3,622.24
Honda,2016,electric,8,150382.5,highway,365,14,N/A,27.7,100.0,2,593.99
Honda,2015,diesel,9,272834.6,highway,365,36,High,36.4,100.0,1,643.87
Ford,2021,diesel,3,59382.2,highway,180,177,Low,35.8,89.6,0,667.05
BMW,2013,gas,11,117696.0,mixed,365,126,High,33.8,100.0,2,686.61
Honda,2021,diesel,3,89946.7,highway,90,83,Low,33.3,100.0,1,896.96
Honda,2014,diesel,10,185730.9,city,180,71,High,34.6,100.0,0,425.49
Tesla,2020,gas,4,141659.3,mixed,90,20,High,30.0,100.0,0,419.06
Honda,2012,gas,12,430633.2,highway,365,184,Medium,36.8,100.0,0,357.69
BMW,2016,diesel,8,140213.3,city,365,104,High,33.3,100.0,1,591.54
Honda,2015,diesel,9,271985.6,highway,365,146,High,35.8,100.0,0,393.39
Honda,2022,diesel,2,70227.0,mixed,365,220,Medium,35.6,100.0,0,447.1
Honda,2015,diesel,9,273311.2,highway,365,313,Low,34.6,100.0,0,490.06
Ford,2013,diesel,11,169166.3,highway,90,5,High,33.9,100.0,3,715.42
Honda,2013,gas,11,361902.8,city,90,3,High,33.7,100.0,0,490.24
BMW,2012,gas,12,371473.3,city,90,42,High,32.8,100.0,0,494.61
Honda,2012,diesel,12,149690.1,mixed,90,41,High,34.4,100.0,1,710.51
Tesla,2011,gas,13,474528.5,city,180,2,High,33.6,100.0,1,452.85
Chevrolet,2023,electric,1,6588.2,mixed,365,270,N/A,31.5,15.0,0,233.93
Toyota,2018,gas,6,77412.2,highway,90,46,Medium,34.8,100.0,0,427.93
BMW,2010,diesel,14,157956.4,highway,180,84,High,33.8,100.0,1,651.55
Chevrolet,2017,diesel,7,128730.7,mixed,180,173,Low,36.6,100.0,0,611.78
BMW,2022,diesel,2,44989.4,city,180,57,High,27.6,100.0,0,531.75
Honda,2013,diesel,11,156403.4,mixed,90,70,Low,33.1,100.0,4,1208.61
BMW,2016,gas,8,260458.3,mixed,365,208,Medium,30.8,100.0,0,512.35
Honda,2012,diesel,12,296975.9,highway,365,247,Medium,31.4,100.0,0,550.95
Toyota,2020,electric,4,129699.3,city,365,210,N/A,34.7,100.0,1,476.87
BMW,2016,gas,8,258663.4,mixed,365,38,High,28.7,100.0,0,483.06
Toyota,2013,diesel,11,374377.0,highway,365,251,Medium,33.4,100.0,0,665.47
BMW,2011,gas,13,390807.3,city,365,130,High,33.1,100.0,0,413.23
Ford,2016,gas,8,170969.3,highway,180,157,Low,29.9,100.0,1,617.26
Ford,2014,diesel,10,267415.0,mixed,365,290,Low,33.5,100.0,1,642.68
Chevrolet,2023,electric,1,8162.5,mixed,365,249,N/A,30.7,16.1,0,121.11
Tesla,2018,diesel,6,195028.1,highway,90,56,Medium,39.6,100.0,1,624.24
Honda,2014,gas,10,98727.2,mixed,365,51,High,36.6,100.0,1,500.93
BMW,2022,diesel,2,45493.9,city,180,117,Medium,33.2,100.0,0,553.19
Tesla,2014,gas,10,114030.5,highway,90,13,High,31.7,100.0,2,493.28
Tesla,2022,electric,2,25932.4,highway,90,34,N/A,34.5,36.2,0,171.89
Chevrolet,2011,gas,13,227953.0,mixed,365,155,High,35.3,100.0,0,532.57
Chevrolet,2015,electric,9,233020.6,mixed,90,57,N/A,33.8,100.0,0,260.29
BMW,2014,electric,10,136168.4,mixed,90,29,N/A,30.0,100.0,0,372.08
Toyota,2011,gas,13,234053.0,mixed,365,89,High,32.4,100.0,1,515.62
BMW,2011,diesel,13,316986.2,mixed,365,166,High,33.2,100.0,1,669.18
BMW,2013,gas,11,199866.3,mixed,180,94,Medium,33.9,100.0,6,931.01
Toyota,2023,gas,1,14465.5,mixed,90,68,Low,33.9,18.9,0,136.88
Chevrolet,2010,electric,14,272563.8,mixed,90,34,N/A,35.2,100.0,2,569.6
Chevrolet,2021,diesel,3,93135.1,mixed,180,126,Medium,37.0,100.0,1,788.28
Ford,2016,electric,8,194360.8,highway,365,51,N/A,36.0,100.0,1,482.12
Honda,2014,diesel,10,185544.1,city,180,141,Low,34.8,100.0,1,648.96
BMW,2021,electric,3,56047.7,city,365,62,N/A,29.2,100.0,1,471.72
Chevrolet,2023,diesel,1,12285.2,highway,180,35,High,36.6,26.4,0,103.45
Honda,2015,gas,9,291660.9,mixed,90,23,High,35.5,100.0,0,319.9
Honda,2020,diesel,4,47554.2,city,365,156,High,32.2,100.0,0,600.14
Chevrolet,2023,diesel,1,11063.4,highway,180,52,High,33.1,12.0,0,143.48
Honda,2013,gas,11,362491.2,city,90,21,High,33.2,100.0,1,698.0
Tesla,2011,gas,13,279120.2,city,365,327,Low,31.7,100.0,0,592.63
Honda,2011,diesel,13,288980.2,mixed,180,14,High,27.8,100.0,1,760.66
Chevrolet,2021,diesel,3,105721.7,highway,90,68,Low,29.7,100.0,1,752.15
BMW,2013,diesel,11,98769.0,mixed,180,115,Medium,30.3,100.0,1,832.84
Chevrolet,2017,diesel,7,109001.6,city,180,3,High,27.1,100.0,3,640.67
BMW,2021,electric,3,57073.1,city,365,74,N/A,29.7,100.0,1,399.23
Ford,2022,gas,2,27990.7,mixed,180,145,Low,36.4,61.9,1,335.26
Toyota,2011,gas,13,231541.4,mixed,365,297,Low,34.5,100.0,3,861.73
Toyota,2019,electric,5,109992.5,mixed,90,29,N/A,30.1,100.0,0,275.96
Honda,2011,electric,13,346294.4,mixed,365,142,N/A,30.9,100.0,1,445.17
Honda,2012,diesel,12,150805.5,mixed,90,69,Low,36.7,100.0,3,883.07
Honda,2023,gas,1,15197.3,highway,90,54,Medium,36.6,29.7,1,280.82
Tesla,2011,gas,13,280021.8,city,365,15,High,33.2,100.0,0,572.07
Honda,2019,electric,5,41179.6,highway,365,110,N/A,36.5,63.2,1,374.1
Ford,2011,gas,13,151778.4,highway,180,103,Medium,30.7,100.0,0,565.48
Honda,2015,diesel,9,273884.1,highway,365,200,Medium,33.7,100.0,1,511.47
Honda,2020,diesel,4,48322.9,city,365,106,High,28.6,100.0,0,532.15
BMW,2012,gas,12,374431.8,city,90,33,High,31.9,100.0,2,754.69
Tesla,2012,diesel,12,395459.5,city,365,282,Low,33.1,100.0,0,694.32
Toyota,2016,gas,8,233513.7,city,90,12,High,27.9,100.0,1,448.56
Tesla,2023,electric,1,24714.2,highway,365,154,N/A,34.8,30.7,0,137.92
Chevrolet,2021,gas,3,83755.9,city,365,72,High,35.3,100.0,0,360.75
Honda,2012,diesel,12,297977.3,highway,365,196,Medium,36.0,100.0,1,759.37
Chevrolet,2021,electric,3,89008.9,highway,90,85,N/A,40.0,100.0,1,473.48
Chevrolet,2010,diesel,14,410802.9,mixed,180,30,High,34.3,100.0,3,803.76
Toyota,2018,gas,6,76445.8,highway,90,2,High,32.8,100.0,1,382.03
BMW,2017,electric,7,128102.0,highway,180,29,N/A,28.2,100.0,1,565.43
Ford,2010,gas,14,317800.0,city,365,148,High,34.2,100.0,1,445.14
Tesla,2018,gas,6,197867.5,highway,365,354,Low,34.7,100.0,1,673.53
Tesla,2020,gas,4,142380.5,mixed,90,5,High,28.9,100.0,0,363.34
Honda,2020,diesel,4,38086.5,city,90,31,High,32.3,100.0,0,541.47
Chevrolet,2018,electric,6,139311.6,highway,365,189,N/A,33.0,100.0,2,501.89
Ford,2015,electric,9,291869.7,highway,180,159,N/A,34.6,100.0,2,471.16
Tesla,2014,gas,10,256714.4,highway,90,85,Low,35.6,100.0,1,534.81
Chevrolet,2018,electric,6,138924.6,highway,365,215,N/A,31.4,100.0,2,597.17
Chevrolet,2019,gas,5,127448.2,highway,365,319,Low,33.6,100.0,0,382.13
Ford,2018,diesel,6,158459.8,highway,180,117,Medium,34.7,100.0,0,656.94
Chevrolet,2021,diesel,3,107369.2,highway,90,29,High,32.5,100.0,0,697.68
Ford,2012,electric,12,231210.5,city,90,62,N/A,31.7,100.0,2,568.68
Ford,2019,gas,5,115047.3,city,365,86,High,35.1,100.0,1,424.58
Chevrolet,2014,diesel,10,190098.9,city,180,39,High,32.5,100.0,2,914.11
Honda,2011,diesel,13,289700.0,mixed,180,160,Low,29.4,100.0,0,818.39
Honda,2011,electric,13,346680.7,mixed,365,190,N/A,37.1,100.0,1,381.04
Chevrolet,2023,diesel,1,11768.5,highway,180,24,High,29.7,16.1,0,74.95
BMW,2022,electric,2,70215.2,highway,90,35,N/A,32.7,100.0,1,334.63
Honda,2011,electric,13,347418.6,mixed,365,151,N/A,34.0,100.0,3,528.69
Chevrolet,2019,gas,5,124758.5,highway,365,94,High,34.4,100.0,1,445.8
Tesla,2014,electric,10,286247.1,city,365,45,N/A,33.5,100.0,3,661.77
Toyota,2023,electric,1,22151.9,mixed,365,137,N/A,25.0,47.6,0,93.22
Tesla,2017,gas,7,57799.8,mixed,365,287,Low,30.9,100.0,0,425.56
Tesla,2020,gas,4,39803.8,highway,365,352,Low,33.9,61.0,1,516.14
Tesla,2018,gas,6,198001.5,highway,365,163,High,32.7,100.0,0,561.85
Tesla,2010,gas,14,259374.7,city,90,27,High,34.5,100.0,3,674.06
Honda,2015,diesel,9,272697.0,highway,365,15,High,36.1,100.0,1,483.73
Toyota,2013,gas,11,176581.5,mixed,180,17,High,34.5,100.0,1,568.18
Honda,2013,electric,11,288434.4,mixed,365,135,N/A,30.8,100.0,0,293.01
Honda,2021,electric,3,97547.4,highway,90,79,N/A,31.4,100.0,1,471.03
Honda,2014,diesel,10,207449.7,mixed,180,74,High,37.9,100.0,1,495.28
Ford,2018,diesel,6,115254.3,city,90,69,Low,32.5,100.0,2,761.23
Toyota,2010,diesel,14,137343.4,highway,180,0,High,32.7,100.0,2,719.97
Chevrolet,2019,gas,5,126717.0,highway,365,189,Medium,34.5,100.0,1,506.0
Tesla,2018,electric,6,114414.6,mixed,365,293,N/A,36.7,100.0,2,671.82
Honda,2021,diesel,3,89628.2,highway,90,44,High,30.3,100.0,1,734.75
Ford,2021,diesel,3,82137.3,mixed,365,336,Low,31.5,100.0,2,988.56
Honda,2021,electric,3,97260.7,highway,90,0,N/A,28.2,100.0,0,387.34
Honda,2020,diesel,4,39023.7,city,90,31,High,32.1,95.4,0,458.47
Toyota,2011,gas,13,231837.5,mixed,365,117,High,34.7,100.0,0,572.63
Tesla,2012,electric,12,132154.5,highway,365,295,N/A,31.9,100.0,1,453.26
Honda,2011,diesel,13,290444.5,mixed,180,73,High,38.3,100.0,1,693.78
Honda,2014,gas,10,120367.8,mixed,365,110,High,33.3,100.0,0,479.47
Honda,2011,electric,13,345288.4,mixed,365,102,N/A,32.7,100.0,0,333.95
Honda,2016,electric,8,150713.9,highway,365,358,N/A,31.9,100.0,1,466.64
Toyota,2023,electric,1,20290.2,mixed,365,73,N/A,28.9,41.6,0,135.68
Ford,2015,electric,9,290905.6,highway,180,163,N/A,32.7,100.0,2,347.63
Chevrolet,2017,gas,7,197277.4,mixed,90,88,Low,34.1,100.0,2,712.55
Honda,2012,gas,12,109599.5,city,180,113,Medium,32.6,100.0,1,443.15
Ford,2012,electric,12,328282.6,mixed,180,122,N/A,33.7,100.0,1,335.96
BMW,2018,electric,6,82061.0,city,180,56,N/A,31.0,100.0,2,466.96
Honda,2014,diesel,10,208661.1,mixed,180,73,High,29.3,100.0,0,486.53
Toyota,2011,electric,13,185345.2,mixed,90,82,N/A,32.7,100.0,0,302.85
Ford,2012,electric,12,328228.6,mixed,180,172,N/A,33.7,100.0,1,384.65
BMW,2015,diesel,9,152220.0,mixed,365,78,High,32.5,100.0,2,785.13
BMW,2023,diesel,1,38002.4,mixed,90,79,Low,33.6,78.5,0,354.85
Tesla,2015,gas,9,276949.0,mixed,180,129,Medium,35.3,100.0,0,505.91
BMW,2010,diesel,14,157946.5,highway,180,92,Medium,35.3,100.0,2,788.41
Toyota,2013,electric,11,265771.6,mixed,180,49,N/A,35.6,100.0,3,634.88
Tesla,2019,gas,5,167497.9,city,180,28,High,36.0,100.0,0,464.06
BMW,2012,gas,12,318634.9,mixed,180,80,High,34.5,100.0,0,430.49
Ford,2016,electric,8,194741.0,highway,365,265,N/A,34.1,100.0,2,565.81
Ford,2010,gas,14,316461.8,city,365,154,High,38.8,100.0,3,546.92
Ford,2015,diesel,9,315464.0,mixed,180,116,Medium,35.4,100.0,2,663.38
BMW,2018,electric,6,83090.6,city,180,142,N/A,30.5,100.0,2,431.09
Ford,2016,diesel,8,136358.3,highway,180,59,High,27.4,100.0,1,748.12
BMW,2016,electric,8,196963.5,city,365,235,N/A,32.3,100.0,1,564.74
Toyota,2023,gas,1,13917.7,mixed,90,30,High,34.9,28.7,0,164.31
Chevrolet,2019,gas,5,87408.6,highway,365,315,Low,35.9,100.0,0,582.67
Toyota,2010,diesel,14,137464.3,highway,180,57,High,29.2,100.0,0,686.19
Chevrolet,2016,electric,8,65416.7,mixed,180,168,N/A,35.2,100.0,1,465.86
Ford,2022,gas,2,71154.7,highway,90,45,High,36.4,100.0,0,428.55
Tesla,2014,electric,10,321604.5,highway,180,44,N/A,34.8,100.0,1,477.62
Ford,2022,gas,2,72138.5,highway,90,25,High,34.2,100.0,0,341.74
BMW,2010,gas,14,407763.7,mixed,365,101,High,32.6,100.0,1,480.23
BMW,2023,diesel,1,35083.2,mixed,90,50,Medium,31.6,68.0,0,360.87
Toyota,2017,diesel,7,107601.3,highway,90,35,High,35.4,100.0,0,553.28
Tesla,2014,electric,10,322077.1,highway,180,51,N/A,34.8,100.0,1,567.05
Toyota,2020,gas,4,104222.5,city,365,208,Medium,32.0,100.0,1,613.85
Ford,2018,diesel,6,114604.0,city,90,50,Medium,40.0,100.0,0,538.06
BMW,2013,gas,11,199567.0,mixed,180,130,Medium,28.5,100.0,0,421.99
Tesla,2015,gas,9,83805.8,mixed,180,13,High,32.3,100.0,1,510.21
BMW,2019,electric,5,148330.4,city,180,176,N/A,30.7,100.0,1,468.44
Tesla,2023,electric,1,33752.4,city,365,204,N/A,34.2,85.1,0,274.03
Chevrolet,2020,gas,4,121274.0,mixed,180,0,High,27.2,100.0,1,317.0
Honda,2021,electric,3,98455.1,highway,90,56,N/A,36.8,100.0,0,327.53
Chevrolet,2015,diesel,9,203211.8,highway,365,144,High,36.0,100.0,0,585.64
Toyota,2020,gas,4,103959.3,city,365,177,High,33.8,100.0,0,423.46
BMW,2018,diesel,6,165761.6,city,365,13,High,32.1,100.0,0,618.3
Chevrolet,2020,gas,4,120084.3,mixed,180,80,High,35.1,100.0,0,415.61
Toyota,2020,gas,4,102521.9,city,365,258,Medium,34.0,100.0,0,620.03
Ford,2014,gas,10,274500.3,mixed,365,353,Low,35.9,100.0,1,569.17
Tesla,2012,gas,12,205010.3,mixed,180,39,High,32.6,100.0,1,641.17
Ford,2018,diesel,6,158485.9,highway,180,88,High,32.5,100.0,1,567.35
Tesla,2010,gas,14,260182.6,city,90,65,Medium,36.2,100.0,0,412.56
Chevrolet,2021,electric,3,86809.9,highway,90,33,N/A,34.9,100.0,0,430.51
BMW,2017,electric,7,129363.0,highway,180,94,N/A,32.5,100.0,0,455.28
Chevrolet,2021,diesel,3,106391.9,highway,90,8,High,34.1,100.0,0,593.07
Chevrolet,2020,electric,4,90197.8,city,90,83,N/A,33.6,100.0,0,416.69
BMW,2018,gas,6,165008.2,city,90,20,High,34.4,100.0,1,635.93
Tesla,2014,electric,10,283360.0,city,365,280,N/A,36.8,100.0,1,622.11
Ford,2016,gas,8,170466.9,highway,180,101,Medium,32.0,100.0,1,379.0
Toyota,2011,gas,13,232365.6,mixed,365,171,High,31.1,100.0,1,622.88
Ford,2019,electric,5,124700.8,highway,365,24,N/A,33.8,100.0,0,447.5
Tesla,2014,electric,10,319652.1,highway,180,136,N/A,31.4,100.0,2,577.54
Chevrolet,2016,electric,8,63857.6,mixed,180,102,N/A,30.3,100.0,2,381.97
BMW,2013,gas,11,200754.6,mixed,180,153,Low,36.0,100.0,1,592.09
Chevrolet,2020,gas,4,120750.3,mixed,180,56,High,32.1,100.0,0,443.02
BMW,2015,gas,9,164930.4,mixed,180,36,High,27.4,100.0,1,600.54
Tesla,2019,gas,5,167507.5,city,180,15,High,35.5,100.0,0,467.34
Toyota,2010,diesel,14,506207.9,mixed,90,36,High,31.7,100.0,1,773.86
Ford,2012,electric,12,329756.6,mixed,180,75,N/A,34.7,100.0,1,398.57
Chevrolet,2023,electric,1,8560.0,mixed,90,23,N/A,36.3,22.4,0,125.57
Honda,2022,diesel,2,52251.1,city,90,25,High,33.6,100.0,2,865.63
BMW,2012,gas,12,370410.3,city,90,19,High,26.9,100.0,1,683.35
Tesla,2017,gas,7,58485.9,mixed,365,136,High,27.1,100.0,1,467.4
Chevrolet,2020,electric,4,88780.4,city,90,86,N/A,31.0,100.0,1,391.35
Chevrolet,2015,electric,9,259400.7,highway,90,28,N/A,32.8,100.0,1,464.71
Honda,2023,gas,1,16318.1,highway,90,30,High,36.6,28.0,0,55.48
Tesla,2022,electric,2,26350.4,highway,90,18,N/A,33.9,32.1,0,137.53
BMW,2015,diesel,9,152344.2,mixed,365,147,High,40.0,100.0,3,877.38
Honda,2015,diesel,9,272324.8,highway,365,282,Low,28.5,100.0,0,708.45
Tesla,2015,electric,9,197072.8,mixed,90,84,N/A,33.4,100.0,0,318.54
BMW,2016,electric,8,195137.6,city,365,299,N/A,31.7,100.0,0,379.7
Ford,2022,gas,2,27486.8,mixed,180,162,Low,33.7,59.1,0,315.86
Ford,2016,diesel,8,136457.0,highway,180,112,Medium,38.3,100.0,0,644.94
Ford,2012,electric,12,234237.4,city,90,70,N/A,38.4,100.0,0,300.48
BMW,2017,electric,7,126654.0,highway,180,149,N/A,33.2,100.0,3,696.38
Honda,2021,electric,3,95866.5,highway,90,73,N/A,35.6,100.0,0,326.97
Ford,2013,diesel,11,168771.3,highway,90,86,Low,33.6,100.0,0,685.69
Honda,2014,diesel,10,186064.2,city,180,142,Low,29.8,100.0,1,686.35
Honda,2021,gas,3,101511.7,highway,90,12,High,33.0,100.0,0,363.08
Chevrolet,2017,diesel,7,109879.4,city,180,131,Medium,31.5,100.0,2,695.68
Toyota,2023,electric,1,21814.2,mixed,365,311,N/A,32.8,46.6,0,146.81
Ford,2018,diesel,6,113292.8,city,90,22,High,30.4,100.0,2,760.62
Ford,2016,diesel,8,137434.4,highway,180,96,Medium,33.5,100.0,1,682.24
Ford,2012,electric,12,233163.9,city,90,33,N/A,33.9,100.0,0,343.96
Honda,2012,diesel,12,358164.7,highway,90,16,High,35.1,100.0,0,449.53
Tesla,2022,electric,2,16657.8,mixed,365,155,N/A,33.9,33.2,0,113.43
Honda,2013,electric,11,289750.8,mixed,365,269,N/A,37.9,100.0,1,443.7
Toyota,2011,electric,13,187558.0,mixed,90,33,N/A,39.6,100.0,2,495.69
BMW,2021,electric,3,55837.6,city,365,111,N/A,31.8,100.0,0,393.54
Honda,2014,diesel,10,208251.9,mixed,180,74,High,35.9,100.0,1,620.17
Ford,2018,diesel,6,113584.2,city,90,56,Medium,39.3,100.0,2,782.21
Honda,2013,gas,11,254533.1,city,365,204,Medium,36.0,100.0,0,465.42
Chevrolet,2017,diesel,7,130227.2,city,365,96,High,35.2,100.0,1,568.54
Toyota,2013,electric,11,264803.4,mixed,180,120,N/A,27.5,100.0,0,224.99
Chevrolet,2015,diesel,9,237430.9,highway,365,54,High,31.3,100.0,2,875.19
Chevrolet,2017,gas,7,198805.7,mixed,90,65,Medium,31.8,100.0,1,664.74
Toyota,2013,electric,11,263705.3,mixed,180,116,N/A,37.2,100.0,0,425.54
BMW,2021,electric,3,56727.3,city,365,92,N/A,30.8,100.0,0,366.59
Tesla,2011,gas,13,279363.5,city,365,292,Low,32.7,100.0,0,612.64
Chevrolet,2017,gas,7,198314.5,mixed,90,67,Medium,35.5,100.0,0,479.66
Toyota,2018,gas,6,78750.0,highway,90,75,Low,30.7,100.0,0,504.42
Tesla,2011,gas,13,474321.4,city,180,25,High,33.8,100.0,1,644.27
Honda,2021,gas,3,102329.2,highway,90,60,Medium,33.4,100.0,0,431.42
Ford,2022,gas,2,70839.5,highway,90,66,Medium,35.6,93.9,0,479.47
Honda,2020,diesel,4,38533.7,city,90,83,Low,35.0,97.4,1,596.21
Honda,2016,electric,8,149609.4,highway,365,179,N/A,34.9,100.0,2,582.23
Tesla,2014,electric,10,285014.6,city,365,273,N/A,33.6,100.0,0,357.75
Tesla,2012,electric,12,130740.6,highway,365,180,N/A,28.0,100.0,0,305.65
Chevrolet,2021,diesel,3,106648.2,highway,90,62,Medium,33.4,100.0,1,808.28
Tesla,2022,electric,2,18465.7,mixed,365,180,N/A,33.2,34.0,1,287.82
Tesla,2011,gas,13,278850.5,city,365,282,Low,35.3,100.0,2,890.92
Ford,2012,electric,12,230934.3,city,90,30,N/A,31.7,100.0,3,501.86
Honda,2014,gas,10,98820.1,mixed,365,105,High,33.1,100.0,0,474.55
BMW,2020,electric,4,65317.3,highway,180,128,N/A,33.2,90.1,0,465.62
Tesla,2015,gas,9,86911.7,mixed,180,5,High,30.9,100.0,1,545.16
BMW,2014,electric,10,135007.0,mixed,90,10,N/A,29.5,100.0,0,309.15
Ford,2019,electric,5,123314.8,highway,365,161,N/A,34.1,100.0,0,394.43
Chevrolet,2017,diesel,7,130462.8,city,365,180,High,36.0,100.0,0,528.41
Honda,2012,gas,12,108205.7,city,180,17,High,31.1,100.0,1,658.87
Ford,2019,electric,5,124015.9,highway,365,20,N/A,32.3,100.0,0,433.53
Tesla,2010,diesel,14,388679.2,city,365,274,Low,35.5,100.0,4,1022.65
BMW,2014,electric,10,76845.7,mixed,365,259,N/A,35.8,100.0,3,672.33
BMW,2012,diesel,12,342942.8,highway,365,332,Low,33.7,100.0,2,629.18
Toyota,2017,diesel,7,245322.5,highway,365,115,High,34.2,100.0,0,404.44
BMW,2019,electric,5,150321.4,city,180,156,N/A,34.6,100.0,2,456.59
Ford,2019,diesel,5,46803.8,mixed,180,24,High,35.1,100.0,1,631.83
Ford,2012,electric,12,234683.5,city,90,55,N/A,29.8,100.0,0,468.31
Honda,2014,gas,10,93893.8,mixed,180,76,High,38.8,100.0,0,478.57
BMW,2018,diesel,6,166570.6,city,365,253,Medium,33.8,100.0,2,824.54
Chevrolet,2015,electric,9,176912.0,city,180,154,N/A,35.2,100.0,2,498.57
Chevrolet,2015,diesel,9,204512.7,highway,365,210,Medium,30.7,100.0,1,757.21
BMW,2018,diesel,6,166711.6,city,365,304,Low,32.4,100.0,2,1014.3
Chevrolet,2019,gas,5,88606.6,highway,365,320,Low,34.1,100.0,1,735.19
Ford,2010,electric,14,342380.9,city,180,165,N/A,27.6,100.0,1,507.97
Honda,2015,diesel,9,273701.9,highway,365,338,Low,30.3,100.0,1,495.68
Chevrolet,2023,electric,1,7456.3,mixed,90,51,N/A,30.8,14.7,0,78.75
Tesla,2017,gas,7,57967.7,mixed,365,256,Medium,29.2,100.0,1,546.7
Honda,2016,electric,8,147972.7,highway,365,167,N/A,33.3,100.0,0,294.77
Honda,2020,diesel,4,48506.4,city,365,336,Low,32.8,100.0,0,700.25
Chevrolet,2011,diesel,13,276450.5,mixed,180,20,High,37.3,100.0,2,641.16
Ford,2018,diesel,6,111870.3,city,90,85,Low,29.6,100.0,0,568.34
Tesla,2022,electric,2,28564.4,highway,90,14,N/A,33.7,39.4,0,238.9
Ford,2010,gas,14,315895.8,city,365,49,High,30.4,100.0,1,411.52
BMW,2014,electric,10,77655.4,mixed,365,303,N/A,27.8,100.0,1,524.92
Honda,2012,gas,12,109263.0,city,180,159,Low,34.8,100.0,0,541.2
